feature,importance
컨택건수_리볼빙_LMS_R6M,4.524909441892037e-05
연체원금_B2M,4.3685970412432525e-05
RP건수_전기_B0M,4.27235111419558e-05
할인건수_B0M,4.2488839537734156e-05
컨택건수_채권_B0M,4.177139603300278e-05
이용금액_D페이_B0M,3.9281106348075934e-05
연체원금_B1M,3.8856956904123975e-05
IB문의건수_BL_R6M,3.847384882395707e-05
할부건수_유이자_12M_R12M,3.7166053814439426e-05
연체감액여부_R3M,3.668042656654284e-05
컨택건수_CA_청구서_B0M,3.6569256767308446e-05
RP건수_렌탈_B0M,3.603657243703448e-05
컨택건수_이용유도_TM_B0M,3.482823884980091e-05
IB문의건수_한도_R6M,3.360298988097202e-05
이용개월수_부분무이자_R6M,2.9092624615990273e-05
이용건수_부분무이자_R6M,2.8307265079446625e-05
IB문의건수_선결제_B0M,2.7973675630382924e-05
컨택건수_카드론_LMS_B0M,2.7295341666136564e-05
증감_RP건수_보험_전월,2.6974490742216754e-05
RP후경과월_학습비,2.6848124527991676e-05
이용건수_D페이_B0M,2.6521885734935953e-05
여유_공원이용금액,2.6143774620963805e-05
소지여부_신용,2.5956933008244408e-05
변동률_RVCA평잔,2.5361039620876136e-05
증감_RP건수_가스_전월,2.426558206987356e-05
이용금액_카드론_R3M,2.4188891631881168e-05
IB문의건수_결제_R6M,2.366796994468243e-05
평잔_할부_해외_6M,2.3605205900774155e-05
연체일수_최근,2.3369781020821834e-05
증감_RP건수_전기_전월,2.2374529467890663e-05
여유_항공이용금액,2.1783778641533633e-05
평잔_할부_해외_3M,2.1028808509299908e-05
자발한도감액금액_R12M,2.0010510517568053e-05
자발한도감액횟수_R12M,1.9152508467612133e-05
할부금액_무이자_14M_R12M,1.9116957143405184e-05
증감_RP건수_렌탈_전월,1.891349590453769e-05
연체원금_최근,1.797169276088216e-05
이용개월수_카드론_R3M,1.3912304699896214e-05
이용건수_카드론_R3M,1.1926527942151843e-05
연회비발생카드수_B0M,1.1109421835809842e-05
연체잔액_B0M,1.0035824313322915e-05
RP건수_학습비_B0M,9.188914603884584e-06
승인거절건수_B0M,8.9345819797859e-06
승인거절건수_한도초과_B0M,8.91615640640972e-06
IB문의건수_할부_R6M,8.890705256178406e-06
컨택건수_CA_TM_R6M,8.552653247298714e-06
연체잔액_할부_B0M,7.416971099306622e-06
증감_RP건수_아파트_전월,7.324761725415272e-06
연체잔액_CA_B0M,7.047398543104256e-06
컨택건수_신용발급_TM_R6M,6.564428192224865e-06
연체잔액_일시불_B0M,6.533068522401433e-06
IB문의건수_CS_R6M,6.438446714557473e-06
컨택건수_이용유도_당사앱_R6M,6.0794591009084905e-06
증감율_이용건수_카드론_전월,5.316247453346369e-06
IB문의건수_CA_R6M,5.082268274125211e-06
이용개월수_부분무이자_R3M,4.643943615578467e-06
청구금액_제휴연회비_B0M,4.5602971750364e-06
증감율_이용금액_카드론_전월,4.530590614491361e-06
평잔_CA_해외_3M,4.179691046291148e-06
포인트_잔여포인트_B0M,4.163486212802502e-06
증감_RP건수_학습비_전월,4.134127282746879e-06
제휴연회비_B0M,3.85632533958392e-06
평잔_CA_해외_6M,3.550495544507868e-06
이용건수_부분무이자_R3M,3.523312072885719e-06
기본연회비_B0M,3.390752002372255e-06
자발한도감액후경과월,3.072706928347807e-06
할부건수_부분_12M_R12M,2.9460467368515785e-06
청구금액_기본연회비_B0M,2.899680904753478e-06
연체잔액_현금서비스_B0M,2.7525458088655983e-06
할부금액_부분_14M_R12M,2.689174367728398e-06
잔액_할부_해외_B0M,2.4727778383468847e-06
잔액_리볼빙CA이월_B0M,2.0712093474893698e-06
증감_RP건수_제휴사서비스직접판매_전월,1.853318724890619e-06
이용건수_부분무이자_R12M,1.723285406637928e-06
컨택건수_카드론_EM_B0M,1.5096771160965123e-06
한도심사요청건수,1.1328314801733983e-06
시장단기연체여부_R6M,8.42230557740065e-07
연체잔액_카드론_B0M,5.717080427524571e-07
할부건수_14M_R12M,4.5880961012429783e-07
컨택건수_이용유도_당사앱_B0M,4.4067774329356136e-07
한도심사요청후경과월,4.0154732051211296e-07
IB문의건수_사용승인내역_B0M,3.7155732491136177e-07
IB문의건수_SMS_R6M,3.444161741599399e-07
컨택건수_카드론_청구서_B0M,3.2756040292806386e-07
유효카드수_체크_가족,2.77573757220943e-07
승인거절건수_입력오류_R3M,2.2861464725089754e-07
컨택건수_CA_LMS_B0M,2.2454844513786772e-07
시장단기연체여부_R3M,1.6865345472024697e-07
컨택건수_리볼빙_LMS_B0M,1.624220669947047e-07
할부건수_유이자_14M_R12M,1.1880312779560023e-07
IB문의건수_CL_RV_B0M,1.0281938448836643e-07
연체잔액_RV일시불_B0M,5.941194422945847e-08
한도심사거절후경과월,5.9281131105474493e-08
이용가능카드수_체크_가족,5.730361435165036e-08
특별한도보유여부_R3M,5.5311698237347025e-08
이용건수_카드론_B0M,3.112887945290557e-08
시장연체상환여부_R3M,0.0
컨택건수_FDS_R6M,0.0
승인거절건수_입력오류_B0M,0.0
승인거절건수_BL_B0M,0.0
시장연체상환여부_R6M,0.0
인입불만후경과월_IB_R6M,0.0
컨택건수_FDS_B0M,0.0
인입불만월수_IB_R6M,0.0
증감_RP건수_유선방송_전월,0.0
컨택건수_CA_당사앱_R6M,0.0
연체잔액_대환론_B0M,0.0
인입불만횟수_IB_B0M,0.0
컨택건수_리볼빙_당사앱_R6M,0.0
인입불만횟수_IB_R6M,0.0
컨택건수_카드론_당사앱_R6M,0.0
승인거절건수_기타_B0M,0.0
컨택건수_리볼빙_인터넷_R6M,0.0
컨택건수_CA_인터넷_R6M,0.0
컨택건수_카드론_인터넷_R6M,0.0
이용건수_부분무이자_B0M,0.0
컨택건수_리볼빙_청구서_R6M,0.0
인입불만일수_IB_B0M,0.0
RV잔액이월횟수_R6M,0.0
컨택건수_리볼빙_EM_R6M,0.0
컨택건수_CA_EM_R6M,0.0
인입불만일수_IB_R6M,0.0
최종연체개월수_R15M,0.0
한도요청거절건수,0.0
이용금액_R3M_체크_가족,0.0
할인금액_기본연회비_B0M,0.0
이용금액_당사페이_R6M,0.0
이용금액_당사기타_R3M,0.0
연회비할인카드수_B0M,0.0
이용금액_당사페이_R3M,0.0
이용건수_당사기타_R6M,0.0
이용카드수_체크_가족,0.0
이용금액_당사기타_B0M,0.0
신청건수_ATM_CL_B0,0.0
이용금액_당사기타_R6M,0.0
RP후경과월_건강,0.0
이용건수_당사페이_R6M,0.0
여유_여행이용금액,0.0
납부_렌탈료이용금액,0.0
RP후경과월_유선방송,0.0
할인금액_제휴연회비_B0M,0.0
이용건수_당사페이_R3M,0.0
교통_통행료이용금액,0.0
상품관련면제카드수_B0M,0.0
임직원면제카드수_B0M,0.0
우수회원면제카드수_B0M,0.0
매각잔액_B1M,0.0
기타면제카드수_B0M,0.0
신청건수_ATM_CL_R6M,0.0
방문횟수_모바일웹_B0M,0.0
방문일수_모바일웹_B0M,0.0
이용건수_당사기타_R3M,0.0
인입횟수_금융_IB_R6M,0.0
이용개월수_당사페이_R6M,0.0
이용금액_당사페이_B0M,0.0
이용금액_부분무이자_B0M,0.0
RV잔액이월횟수_R3M,0.0
IB상담건수_금감원_B0M,0.0
RP건수_건강_B0M,0.0
IB상담건수_VOC민원_R6M,0.0
할부건수_부분_14M_R12M,0.0
IB문의건수_APP_B0M,0.0
IB문의건수_부대서비스_B0M,0.0
할부건수_부분_6M_R12M,0.0
IB문의건수_포인트_B0M,0.0
할부건수_부분_3M_R12M,0.0
당사PAY_방문월수_R6M,0.0
당사PAY_방문횟수_R6M,0.0
당사PAY_방문횟수_B0M,0.0
이용건수_당사기타_B0M,0.0
불만제기건수_R12M,0.0
불만제기건수_B0M,0.0
IB상담건수_금감원_R6M,0.0
IB상담건수_VOC불만_R6M,0.0
IB상담건수_VOC_R6M,0.0
할부금액_부분_6M_R12M,0.0
IB문의건수_카드발급_B0M,0.0
IB문의건수_BL_B0M,0.0
IB문의건수_분실도난_B0M,0.0
할부건수_무이자_14M_R12M,0.0
IB문의건수_CA_B0M,0.0
IB문의건수_포인트_R6M,0.0
IB문의건수_부대서비스_R6M,0.0
IB문의건수_APP_R6M,0.0
IB문의건수_CS_B0M,0.0
IB문의건수_비밀번호_R6M,0.0
IB문의건수_명세서_R6M,0.0
이용건수_당사페이_B0M,0.0
IB상담건수_VOC_B0M,0.0
IB상담건수_VOC민원_B0M,0.0
할부금액_부분_3M_R12M,0.0
컨택건수_리볼빙_TM_B0M,0.0
이용금액_카드론_B0M,0.0
컨택건수_CA_인터넷_B0M,0.0
IB상담건수_VOC불만_B0M,0.0
RP건수_유선방송_B0M,0.0
증감_RP건수_건강_전월,0.0
대표결제방법코드,0.0
IB문의건수_한도_B0M,0.0
연체잔액_일시불_해외_B0M,0.0
카드론잔액_최종경과월,0.0
IB문의건수_결제_B0M,0.0
IB문의건수_할부_B0M,0.0
컨택건수_리볼빙_당사앱_B0M,0.0
컨택건수_CA_당사앱_B0M,0.0
컨택건수_카드론_당사앱_B0M,0.0
연체잔액_RV일시불_해외_B0M,0.0
컨택건수_리볼빙_인터넷_B0M,0.0
컨택건수_카드론_인터넷_B0M,0.0
컨택건수_CA_TM_B0M,0.0
연체잔액_할부_해외_B0M,0.0
컨택건수_리볼빙_청구서_B0M,0.0
IB문의건수_정보변경_B0M,0.0
연체잔액_CA_해외_B0M,0.0
컨택건수_리볼빙_EM_B0M,0.0
컨택건수_CA_EM_B0M,0.0
IB문의건수_결제일변경_B0M,0.0
IB문의건수_명세서_B0M,0.0
IB문의건수_비밀번호_B0M,0.0
납부_유선방송이용금액,0.0
컨택건수_포인트소진_TM_B0M,0.0
컨택건수_부대서비스_TM_B0M,0.0
컨택건수_신용발급_TM_B0M,0.0
IB문의건수_SMS_B0M,0.0
납부_건강연금이용금액,0.0
